"","x"
"1226",0.959872711015031
"1227",0.0197660174913256
"1228",0.356688790940646
"1229",1.24697407762659
"1230",0.223926176317036
"1231",0.0252276033258868
"1232",0.284529345406497
"1233",0.20296065416187
"1234",0.271680746658496
"1235",0.185526433711251
"1236",0.575824312837728
"1237",0.282903254966091
"1238",0.411032609317108
"1239",0.0775243980868643
"1240",0.171275357715786
"1241",0.0617062627809391
"1242",0.0359767262513439
"1243",0.372644702533116
"1244",0.155013245219986
"1245",0.239593006966913
"1246",0.153193937148899
"1247",0.068495644411693
"1248",0.252309379153852
"1249",0.15013512596488
"1250",0.43568843291293
"1251",1.16734472593121
"1252",0.695765040947204
"1253",1.13700052593511
"1254",0.293227564839923
"1255",0.0918388623521583
"1256",0.548562234860468
"1257",0.0788116928500434
"1258",0.0130735503820082
"1259",0.187658099923283
"1260",0.0747719247485998
"1261",0.632014082716711
"1262",0.112635457089778
"1263",1.79702851725253
"1264",0.291731989097241
"1265",0.0948157048645207
"1266",0.214468145898233
"1267",0.136365973235418
"1268",0.172552265847723
"1269",0.267834226440716
"1270",0.00795264375682888
"1271",0.131775964982808
"1272",0.0151399237930252
"1273",0.265914411893983
"1274",0.688423166023501
"1275",0.0437995862836639
"1276",0.0964553784579039
"1277",0.11529250009174
"1278",0.292300692745451
"1279",0.250580594072693
"1280",0.288874279991702
"1281",0.128865268081427
"1282",0.167421974396954
"1283",0.539725228495209
"1284",0.447633493056798
"1285",0.123131530980269
"1286",0.107391681987792
"1287",0.430090595643624
"1288",0.517280518825038
"1289",0.284048012754226
"1290",0.214958497167875
"1291",1.29695560714058
"1292",0.379140097420498
"1293",0.853690093341184
"1294",0.0522686824661677
"1295",0.659859131372778
"1296",0.135169112278769
"1297",0.33511375307981
"1298",0.0676169691255174
"1299",0.390895385839695
"1300",0.0593456650773684
"1301",0.0924376028194359
"1302",0.421694685691003
"1303",0.455813945877953
"1304",0.585664469720729
"1305",0.0887450721735756
"1306",0.0433473100286537
"1307",0.548731713480634
"1308",0.419166186189556
"1309",0.057811520062387
"1310",0.0234865726217759
"1311",0.59380821570437
"1312",0.150550953002342
"1313",0.13071941693003
"1314",0.411241655534411
"1315",0.0671496928626641
"1316",0.681592177571662
"1317",0.110800804570317
"1318",0.811786858787512
"1319",0.524253360278217
"1320",0.280690969083455
"1321",0.0784535541509589
"1322",0.0809486884002884
"1323",0.211370118272801
"1324",0.165256431947152
"1325",1.56573238587918
"1326",0.0599517473162171
"1327",0.128276643241835
"1328",0.159209363086172
"1329",0.354764257543687
"1330",0.371065220781569
"1331",0.125973705668002
"1332",0.161198393196064
"1333",0.614393318043955
"1334",0.35003217649798
"1335",0.128881040876803
"1336",1.36726630410008
"1337",0.372741263345782
"1338",0.127633596615245
"1339",0.03880899772048
"1340",0.932926989103238
"1341",0.407511815725172
"1342",0.74358907782379
"1343",0.0404867107705472
"1344",0.314477502823147
"1345",0.21845916689684
"1346",0.00522163151610445
"1347",0.718061587587292
"1348",0.538949873891282
"1349",0.00240155566679343
"1350",0.211706878772626
"1351",0.148938025503109
"1352",0.23706647317698
"1353",0.236593882849717
"1354",0.098119623992885
"1355",0.239393527915978
"1356",0.0759253380247221
"1357",0.0543350352284809
"1358",0.260200431866848
"1359",0.375049916082029
"1360",0.0437328823221226
"1361",0.680578582581687
"1362",0.0192845551385169
"1363",0.587068503694542
"1364",0.242573636051193
"1365",0.105816481479754
"1366",0.26405812705398
"1367",0.409989943713848
"1368",0.951668939225283
"1369",0.0163743961602449
"1370",0.801007633554188
"1371",0.206735984887928
"1372",0.829021279938885
"1373",0.0672423057258129
"1374",0.271652339012329
"1375",0.0912037071151038
"1376",0.169092114238689
"1377",0.118768209436287
"1378",0.0817158895855149
"1379",0.143928409554064
"1380",0.0685575706100943
"1381",0.0288230270768205
"1382",0.500611137644019
"1383",0.0629690001058562
"1384",0.727051976760532
"1385",0.361700373066866
"1386",0.401694660061006
"1387",0.342633818220416
"1388",0.10954746340091
"1389",0.000464213803935195
"1390",0.689715069380212
"1391",0.366825535879437
"1392",1.32213884274614
"1393",0.282770467908088
"1394",0.260006943393155
"1395",0.700806984635902
"1396",0.146263465285301
"1397",0.118674144769582
"1398",0.404709282938047
"1399",1.93909227340145
"1400",0.241775378171409
"1401",0.332236422407062
"1402",0.486207156103659
"1403",0.261864845614697
"1404",0.0958075318485498
"1405",0.119358364958316
"1406",1.15471423908434
"1407",0.169912300288063
"1408",0.0873759755243858
"1409",0.42137873264492
"1410",0.910515944741877
"1411",0.37897991791209
"1412",0.0673488229490001
"1413",0.131852273184773
"1414",0.179654570141186
"1415",0.480446600637643
"1416",0.100324393560489
"1417",0.0862016025930643
"1418",0.268880056513751
"1419",0.175748416688293
"1420",1.08685947452348
"1421",0.0614159294316987
"1422",0.222230206398914
"1423",0.305283768755503
"1424",0.151918656037499
"1425",0.398746888760134
"1426",1.19414078655073
"1427",0.181605375061433
"1428",0.17102002662917
"1429",0.139051319255183
"1430",1.06927275155347
"1431",0.0023178974100914
"1432",0.116667282146712
"1433",0.0590493928951522
"1434",0.0711513903075202
"1435",0.559776867401409
"1436",0.679311706346083
"1437",0.177985236048698
"1438",0.226408175658435
"1439",0.299403651913905
"1440",0.0799899635992956
"1441",0.268421861890131
"1442",0.115571470313261
"1443",0.804680919506433
"1444",0.436446296658023
"1445",0.0532810886279647
"1446",0.0499069358532627
"1447",0.367141137196028
"1448",0.480761358447626
"1449",0.109656614717096
"1450",0.0600753570906818
"1451",0.209993060523023
"1452",0.139234700550636
"1453",0.162546756366889
"1454",0.170506848643223
"1455",0.259056840388382
"1456",0.559999806796933
"1457",0.821609934749913
"1458",0.496873183147915
"1459",0.545201358046937
"1460",0.122799732722342
"1461",0.408839579347177
"1462",0.315280838234627
"1463",0.0350246977371474
"1464",0.704939281588047
"1465",0.00257789725652727
"1466",0.473879540311106
"1467",0.00764680730106429
"1468",0.525929706764031
"1469",0.127154088734339
"1470",1.16850122491968
"1471",0.0757338910674055
"1472",0.0508814159043108
"1473",0.899020426554195
"1474",0.12493521720171
"1475",0.164359320731213
"1476",0.329337372430567
"1477",0.767028077808066
"1478",0.00617201502124468
"1479",0.221838701050729
"1480",0.0146103603714708
"1481",0.968532316330687
"1482",0.273819912831887
"1483",0.618403036740232
"1484",0.0653889862199624
"1485",0.120927511165156
"1486",0.012808251970758
"1487",0.0101447020036479
"1488",0.705453048557299
"1489",0.140099444426596
"1490",1.3407844720329
"1491",0.273586979432309
"1492",0.0110659251610438
"1493",0.0210967965734502
"1494",1.65076140118274
"1495",0.148180165793747
"1496",0.989558241291076
"1497",0.55808206334393
"1498",1.6762740067915
"1499",0.196967853388439
"1500",0.233975770558818
"1501",0.121162805142857
"1502",0.396145923670038
"1503",0.0787253229257961
"1504",0.0935172499157488
"1505",0.0297641572542489
"1506",0.266176757078274
"1507",0.121409997188797
"1508",0.414069451495924
"1509",1.31465516170315
"1510",1.01841290733305
"1511",0.400660169607306
"1512",0.219410599364589
"1513",0.874909738036704
"1514",0.241819466139778
"1515",0.200681212668618
"1516",0.0282610274540881
"1517",0.0491039581960153
"1518",0.13812769639497
"1519",0.0759302748677631
"1520",0.0715793177175025
"1521",0.268775652930035
"1522",0.054250977135348
"1523",0.205094160201649
"1524",0.784845316740584
"1525",0.133734420097123
"1526",0.451504746437971
"1527",0.118799562100321
"1528",0.293639293492838
"1529",0.331243989848926
"1530",0.160715131865193
"1531",0.0391662994710108
"1532",0.669438771823428
"1533",0.590637720472423
"1534",0.418316431329552
"1535",1.21845671713801
"1536",0.0213472829284898
"1537",0.140444852877408
"1538",0.0575034135642151
"1539",0.138915912092974
"1540",0.291171979145114
"1541",1.01185079239274
"1542",0.110403408606847
"1543",0.317695018510922
"1544",0.504706802439499
"1545",0.564837320369291
"1546",0.442038542887473
"1547",0.0403111562060728
"1548",0.0266457877689073
"1549",0.706268258950412
"1550",1.1309654910799
"1551",0.133399789763038
"1552",0.58851235188271
"1553",0.322994044099514
"1554",0.118751984089613
"1555",0.132272187309961
"1556",0.872823343259804
"1557",0.485893828766354
"1558",0.287153698226535
"1559",0.454920123938127
"1560",0.172208501181255
"1561",0.463334934757956
"1562",0.0104348426688621
"1563",0.23143302178339
"1564",0.0335530198485143
"1565",0.337222890293503
"1566",0.120308835826834
"1567",0.216302562970668
"1568",0.404656643033926
"1569",0.222739127309372
"1570",0.370169207750166
"1571",0.45056851330986
"1572",0.654147043175308
"1573",0.161043722182512
"1574",0.154244982792685
"1575",0.684943035837817
"1576",0.309646333553795
"1577",0.146609247351686
"1578",0.2389596880584
"1579",0.755574903719338
"1580",0.995029697487538
"1581",0.334899555256867
"1582",1.07529665524127
"1583",0.477844530296276
"1584",0.57306560631918
"1585",0.435433453555807
"1586",1.1983967743315
"1587",0.081153973005712
"1588",0.386229815568431
"1589",1.0152177735603
"1590",0.954883510436893
"1591",0.201155580084604
"1592",1.04720014328124
"1593",0.454372517440124
"1594",0.727247349254998
"1595",0.200737950547288
"1596",0.165902235234777
"1597",0.360486677523359
"1598",0.679230016938655
"1599",0.104435769996295
"1600",0.00207387811193864
"1601",0.571423592017897
"1602",0.650257848175176
"1603",0.0529083476013939
"1604",0.000164366056303532
"1605",0.0982020751883586
"1606",0.103240086720296
"1607",0.253685389320954
"1608",0.122663917175184
"1609",0.516345356873481
"1610",0.605220446955967
"1611",0.379927636694069
"1612",0.142111928667873
"1613",0.730136405410682
"1614",0.412551561046048
"1615",0.300963588044945
"1616",0.906465552084359
"1617",0.0116957286372781
"1618",0.582953755405355
"1619",0.355703009588921
"1620",0.402337430341446
"1621",0.0439374903723915
"1622",0.173547490034252
"1623",0.0942481458187103
"1624",0.249172760760182
"1625",0.172109964458893
"1626",0.291737586552147
"1627",0.0930700337824722
"1628",0.193019364650051
"1629",1.37449841877274
"1630",0.750603467804901
"1631",0.264688126265294
"1632",0.250579201291903
"1633",0.781713337285034
"1634",0.0751785896718502
"1635",0.241230504262849
"1636",0.541438162919688
"1637",0.308849448611903
"1638",0.107361592507611
"1639",0.681989011637179
"1640",0.0139720373166104
"1641",0.181405966170132
"1642",0.0735500884216987
"1643",0.274541560856903
"1644",0.0011226418428123
"1645",0.503045498062172
"1646",0.659024113761195
"1647",0.0760808935941532
"1648",0.0409242002522441
"1649",0.162755975499749
"1650",0.782418601793758
"1651",0.87157114280533
"1652",0.890486701660069
"1653",0.264890665736446
"1654",0.245001948586382
"1655",0.0475418569209675
"1656",0.0863722343377922
"1657",1.4350351752494
"1658",0.11848180492719
"1659",0.159031799373527
"1660",0.147805022230993
"1661",0.136733174138042
"1662",0.325610890606727
"1663",0.194221167359501
"1664",0.259190559174415
"1665",0.195353529726466
"1666",0.236693603283072
"1667",0.130367123597437
"1668",0.459387246815765
"1669",0.00317015695005004
"1670",0.2458945667852
"1671",0.0268189018557384
"1672",0.455389001703167
"1673",0.0388082408656677
"1674",0.0227557318206349
"1675",0.44849516636223
"1676",0.155103596393019
"1677",0.154602936469018
"1678",0.30977041334997
"1679",0.0925941703220208
"1680",0.0427887414892515
"1681",0.262650523248068
"1682",0.0854767193086445
"1683",0.224095486104488
"1684",0.0698243191816602
"1685",0.167213854915875
"1686",0.23231529505144
"1687",0.152928276453167
"1688",0.0643921365650992
"1689",0.0978239244009442
"1690",0.245197287436231
"1691",1.17176219782618
"1692",0.111843392252922
"1693",0.582788830595025
"1694",0.496818358671475
"1695",0.588564321801942
"1696",0.693944880696845
"1697",0.250467010027776
"1698",0.256981360401615
"1699",0.25875026588161
"1700",0.621532875395624
"1701",0.12652160335953
"1702",0.167780869174749
"1703",0.431100425606871
"1704",0.621481558222793
"1705",0.0699252469674032
"1706",0.284126208460236
"1707",0.206082432065159
"1708",0.152629334013909
"1709",0.118872855169078
"1710",0.442092329560125
"1711",0.186720822627346
"1712",0.0974987484514713
"1713",0.0899709525207678
"1714",0.129889324928323
"1715",0.422637065237665
"1716",0.0721934043810964
"1717",0.162042898466098
"1718",0.287990471121332
"1719",0.231574738134969
"1720",0.126808082374434
"1721",0.032295901949207
"1722",0.65957534558754
"1723",0.0804947623000557
"1724",0.469621834627597
"1725",0.365814685497089
"1726",0.296111469453478
"1727",0.417516722675801
"1728",0.599016938951421
"1729",0.352276394440138
"1730",0.162678334551553
"1731",0.409110998720829
"1732",0.038054114569303
"1733",0.165901808064562
"1734",0.330482294148111
"1735",0.0832954767780999
"1736",0.682562219571877
"1737",0.735046739548591
"1738",1.08951795343917
"1739",1.19938586792287
"1740",0.577195998253234
"1741",0.65447749753476
"1742",0.0158195267431438
"1743",0.366037638843958
"1744",0.0874667007786532
"1745",1.34984797418567
"1746",0.112791081302014
"1747",0.167317545520708
"1748",0.223399736297627
"1749",0.360764435168012
"1750",0.0791106234508175
"1751",0.117348459238807
"1752",0.213143532630056
"1753",0.0328662515473832
"1754",0.274303668538072
"1755",0.0871030196221822
"1756",0.0791254560527051
"1757",0.529737568121958
"1758",0.0321953329257667
"1759",0.226602765421073
"1760",0.255225271903877
"1761",0.151379106255869
"1762",1.11652005954943
"1763",0.143024574810018
"1764",0.395190645926599
"1765",0.101629339313755
"1766",0.140726769032578
"1767",0.0407464021009295
"1768",0.386055661972268
"1769",0.0540885434796413
"1770",0.00522450947513183
"1771",0.0614840060945318
"1772",0.212493597064167
"1773",0.0648716599680483
"1774",0.182438805233687
"1775",0.490490665732716
"1776",0.087747484135131
"1777",0.169206218949209
"1778",1.24585668425214
"1779",0.316260658811434
"1780",0.258365408216533
"1781",0.572127352130222
"1782",0.308045720879669
"1783",0.124844295593599
"1784",0.446944730963214
"1785",0.577976458367515
"1786",0.677026029027311
"1787",0.0715633928127062
"1788",0.0676564460930725
"1789",0.0388982616164248
"1790",0.195190773966412
"1791",0.0937647124627317
"1792",0.289696749596202
"1793",0.543622799810576
"1794",0.0756463560758252
"1795",0.0787855900513629
"1796",0.191479708844175
"1797",0.0778565448562276
"1798",0.297739818988645
"1799",0.458475069128875
"1800",0.0476143902929848
"1801",0.166623926334148
"1802",0.44643290308456
"1803",0.146854880651512
"1804",0.570405344761221
"1805",0.126702196466714
"1806",0.487069413726266
"1807",0.610120753061951
"1808",0.228994980299224
"1809",0.196390852332115
"1810",0.484800431228487
"1811",0.0898200026713312
"1812",0.0588383775514861
"1813",0.289965535500054
"1814",0.309494311596855
"1815",0.00796824228018522
"1816",0.773258320324334
"1817",0.408682245436712
"1818",0.0385607040176789
"1819",0.0837049982510507
"1820",0.944657012764232
"1821",0.0349681356999524
"1822",2.82196298473164
"1823",0.785072377754027
"1824",0.560051264213332
"1825",0.169260156030456
"1826",0.157917309862872
"1827",0.331762967927659
"1828",0.388610324497922
"1829",0.0259257816104446
"1830",0.24749209639974
"1831",0.227255521652599
"1832",0.32071886800071
"1833",0.13737270127361
"1834",0.196810996625572
"1835",0.0750188839146376
"1836",0.3656147957329
"1837",0.284507118461931
"1838",0.438013011886084
"1839",0.201141723706051
"1840",0.272884863404864
"1841",0.845776948084009
"1842",0.0700435223989189
"1843",0.419503456963616
"1844",0.170595373958349
"1845",0.0393364918056266
"1846",0.036830966360867
"1847",0.63601725483617
"1848",0.456784213568672
"1849",0.0227449013739902
"1850",0.261956986025874
"1851",0.038947609718889
"1852",0.112469384757181
"1853",0.143210048476855
"1854",0.22587821027264
"1855",0.0340397396161286
"1856",1.35477794886084
"1857",0.126923769557228
"1858",0.238929750845021
"1859",0.305120065173411
"1860",0.341620275041128
"1861",0.229950844620665
"1862",0.371614901334945
"1863",0.218552170476566
"1864",0.0787965875739852
"1865",0.0380960763432086
"1866",0.443900967002813
"1867",0.21136127707238
"1868",0.444338733626807
"1869",0.282317651732171
"1870",0.0451590346983966
"1871",0.0634311398801704
"1872",0.875111636353247
"1873",0.0709215207252402
"1874",0.481003795411992
"1875",0.683153940336712
"1876",0.0526311363403996
"1877",0.570176064319221
"1878",0.280610295443869
"1879",0.0110346308598916
"1880",0.0391003598585154
"1881",0.0655201248395551
"1882",0.0688929197061594
"1883",0.122374969224135
"1884",0.329985261570319
"1885",0.103749370978524
"1886",0.313341291186395
"1887",1.27313478205709
"1888",0.610659914063223
"1889",0.466764574842461
"1890",0.116074051397542
"1891",0.75138543231558
"1892",0.370168512983525
"1893",0.107290158513933
"1894",0.606418032171138
"1895",0.045492022503502
"1896",0.0722671539212267
"1897",0.112843913181374
"1898",0.133779942678908
"1899",0.843582271866711
"1900",0.0884814366387824
"1901",0.241771198384081
"1902",0.0283989701860606
"1903",0.023949581626141
"1904",0.755302985229497
"1905",0.429068110869233
"1906",0.645947478683599
"1907",0.104689846125742
"1908",0.287514480934172
"1909",0.482392892834354
"1910",0.144246874221911
"1911",0.055045234688929
"1912",0.0339614424544076
"1913",0.102288598194718
"1914",0.745450015448245
"1915",0.462857161263179
"1916",0.158673438709229
"1917",0.0308051542378962
"1918",0.00122658478436029
"1919",0.00131278717890382
"1920",0.310881013913477
"1921",0.202616496632497
"1922",0.357983529864156
"1923",0.0582077867972354
"1924",0.479800799390388
"1925",0.217805521407475
"1926",0.577365271098224
"1927",0.234165831378929
"1928",0.127821982527773
"1929",0.00674030867715677
"1930",0.732184463006782
"1931",0.522095692626445
"1932",0.881894180509162
"1933",0.708617551210237
"1934",0.123943414383878
"1935",0.0579576509262254
"1936",0.281860824039483
"1937",0.49059142542065
"1938",0.720235910825071
"1939",0.41982493548185
"1940",0.37018562946802
"1941",0.311825606957976
"1942",0.893513573291612
"1943",0.154981276641289
"1944",0.5273710721029
"1945",0.0412888643984675
"1946",0.202407204701255
"1947",0.114687756324808
"1948",0.215808649081737
"1949",0.205961080578466
"1950",0.0212581001633106
"1951",0.202340215289344
"1952",0.16114560328424
"1953",0.209301182689766
"1954",0.642162560146856
"1955",0.266575472415392
"1956",0.115124056115746
"1957",0.0922558293677866
"1958",0.498589614999104
"1959",0.0313459957639376
"1960",0.159565807164957
"1961",0.247939689983922
"1962",0.0983724395844096
"1963",0.455045662806336
"1964",0.288717357117339
"1965",0.0370193688819806
"1966",0.112542478212466
"1967",0.000609325555463632
"1968",0.880092830044739
"1969",0.239583367157384
"1970",0.104657815924535
"1971",0.228463903535157
"1972",0.490928062520234
"1973",0.298711234379216
"1974",0.0778613447522124
"1975",0.0759091613193353
"1976",0.0217639627199512
"1977",0.0994845693930984
"1978",0.461679155613883
"1979",0.0184354128626486
"1980",0.112060315907001
"1981",0.276109651337965
"1982",0.348343468257193
"1983",0.0302332729722063
"1984",0.302966948895061
"1985",0.104118401650339
"1986",0.560161119298943
"1987",0.527872237659303
"1988",0.333368495625073
"1989",0.47409901951433
"1990",0.730325115239546
"1991",0.368071605126961
"1992",0.149113995178292
"1993",0.14013568777591
"1994",0.0028534031783541
"1995",0.454199619266792
"1996",0.477774949095456
"1997",0.0497440197488175
"1998",0.0721949839725314
"1999",0.0828220457529493
"2000",0.0738914914739629
